카테고리1,카테고리2,업체명,store_id,상품카테고리,상품소분류,상품명,규격,단위수량,단위,할인율,가격,할인전가격,포인트백,품절여부,수집일
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,자동스템프 - 사업자인 [옵션선택 : 업체에서 연락 예정],스템프 고무,1,EA,,11000,0,,False,2026-05-19
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,자동스템프 - 사업자인,스템프 패드(3355s-2),1,EA,,8800,0,,False,2026-05-19
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,자동스템프 - 사업자인 [옵션선택 : 업체에서 연락 예정],스템프,1,EA,,0,0,,True,2026-05-19
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,약케이스 기성품,7칸 약케이스 (투명/개별포장),10,개,,6600,0,,False,2026-05-19
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,약케이스 기성품,6칸 약케이스 (투명/개별포장),10,개,,4400,0,,False,2026-05-19
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,분포지용 스템프 (청색),잉크,1,EA,,13200,0,,False,2026-05-19
약국용품,,메디칼현대,medicalhd,기타약국용품,기타약국용품,분포지용 스템프 (청색),취침전,1,EA,,16500,0,,False,2026-05-19
약국용품,,메디칼현대,medicalhd,생활용품,생활용품,배너(시트지) 60*160 시트지만 배송,1,,,,38500,0,,False,2026-05-19
건강식품,,메타웰미,metawell,건강기능식품,건강기능식품,[신제품 리뉴얼] 녹십자웰빙 프로비던스 메타프로바이오틱스,4g,30,포,,0,0,,True,2026-05-19
건강식품,,메타웰미,metawell,기타건강식품,기타건강식품,GC녹십자웰빙 메타 글루타치온 1BOX,10g,14,포,,0,0,,True,2026-05-19
건강식품,,메타웰미,metawell,기타건강식품,기타건강식품,GC녹십자웰빙 메타 아르기닌 6000 플러스 오르니틴 1BOX,20g,14,포,,0,0,,True,2026-05-19
건강식품,,메타웰미,metawell,기타건강식품,기타건강식품,GC녹십자웰빙 메타 글루타치온 6BOX,10g,14,포*6EA,,0,0,,True,2026-05-19
건강식품,,메타웰미,metawell,기타건강식품,기타건강식품,GC녹십자웰빙 메타 글루타치온 12BOX,10g,14,포*12EA,,0,0,,True,2026-05-19
건강식품,,메타웰미,metawell,기타건강식품,기타건강식품,GC녹십자웰빙 메타 아르기닌 6000 플러스 오르니틴 6BOX,20g,14,포*6EA,,0,0,,True,2026-05-19
건강식품,,메타웰미,metawell,기타건강식품,기타건강식품,GC녹십자웰빙 메타 아르기닌 6000 플러스 오르니틴 12BOX,20g,14,포*12EA,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 기억력 인지력 포스파티딜세린 징코 3박스,900mg 30C,,,72%,46500,167000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 수면 건강 꿀잠 락티움 6박스,500mg 180 정(30정*6박스),,,62%,124500,326400,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 뼈 건강엔 안심 칼슘 마그네슘 비타민D 1박스,900mg,60,정,54%,59200,129800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 안심 비타민B 콤플렉스 6박스,650mg,60,정,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 식물성 알티지 오메가3 6박스,460mg,60,캡슐,76%,79900,338400,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 눈 건강엔 안심 루테인지아잔틴 6박스,500mg,30,캡슐,65%,36800,106200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 장 피부 면역 알로에겔 6박스,20g,14,포,56%,113300,258400,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 보라지유 감마리놀렌산 6박스,700mg,60,캡슐,58%,70600,166400,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 콜레스테롤 케어 발효 홍국 3박스,500mg 60 C,,,60%,55600,139000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 초임계 쏘팔메토 옥타코사놀 밀크씨슬 6박스,27g 30 캡슐 (6박스),,,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 콜레스테롤 케어 발효 홍국 6박스,500mg 60 C,,,54%,111200,239200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 스트레스 케어 테아닌 홍경천 6박스,600mg,60,정*6EA,64%,86100,239200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 류신 단백질 6박스,600mg 60 정,6,박스,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 스트레스 케어 테아닌 홍경천 1박스,600mg,60,정*1EA,57%,21600,49800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 루나밸런스 보라지유 케어,500mg/45g 90 캡슐(6BOX),,,57%,184200,426800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 루나밸런스 보라지유 케어,500mg/45g 90 캡슐(3BOX),,,61%,92000,237200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 루나밸런스 보라지유 케어,500mg/45g 90 캡슐(1BOX),,,61%,34200,87800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 기억력 인지력 포스파티딜세린 징코 6박스,900mg,30,정*6BOX,58%,90900,217200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 이지뷰티 레티놀 글루겐C,84g,28,포*6BOX,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 햄프씨드 식물성 대마종자유 1박스,,1,캡슐,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 햄프씨드 식물성 대마종자유 3박스,,1,캡슐,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 류신 단백질 1박스,600mg,60,정,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 류신 단백질 3박스,600mg 60 정,3,박스,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 스트레스 케어 테아닌 홍경천 3박스,600mg,60,정*3EA,57%,60100,139000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 혈당&위건강 추천세트(그린세라*2+바나바리프*1) 1세트,,1,SET,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,[6+2] 모어네이처 기억력 인지력 포스파티딜세린 징코 총 8박스,900mg,30,캡슐,70%,113200,382800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,[3+1] 모어네이처 초임계 쏘팔메토 옥타코사놀 밀크씨슬 총 4박스,900mg,30,캡슐,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 이지뷰티 로즈마리 비오틴 4박스,900mg*30캡슐,4,EA,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 이지뷰티 로즈마리 비오틴 2박스,900mg*30캡슐,2,EA,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 초임계 쏘팔메토 옥타코사놀 밀크씨슬 3박스,27g 30 캡슐 (3박스),,,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 초임계 쏘팔메토 옥타코사놀 밀크씨슬 1박스,27g 30 캡슐 (1박스),,,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,[4+1 특별기획]모어네이처 혈당케어 바나바리프,550mg 60 C,,,55%,48700,109200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 혈당케어 바나바리프 3박스,550mg 60 C,,,71%,35500,122400,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 혈당케어 바나바리프 1박스,550mg 60 C,,,62%,16800,43800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 콜레스테롤 케어 발효 홍국 1박스,500mg 60 C,,,61%,19200,49800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 이지뷰티 로즈마리 비오틴 1박스,27g,30,캡슐,69%,16900,53800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,[4+1 특별기획] 모어네이처 콜레스테롤 케어 발효 홍국,500mg 60 C,,,54%,92600,199200,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,[4+1] 모어네이처 장 피부 면역 알로에겔 총 5박스,20g,14,포,56%,99200,226000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 보라지유 감마리놀렌산 3박스,700mg,60,캡슐,60%,55600,139000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 보라지유 감마리놀렌산 1박스,700mg,60,캡슐,61%,19200,49800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 장 피부 면역 알로에겔 3박스,20g,14,포,65%,52200,148600,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 장 피부 면역 알로에겔 1박스,20g,14,포,60%,21300,53800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 눈 건강엔 안심 루테인지아잔틴 3박스,500mg,30,캡슐,60%,73600,186300,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 눈 건강엔 안심 루테인지아잔틴 1박스,500mg,30,캡슐,61%,13900,35400,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 식물성 알티지 오메가3 3박스,460mg,60,캡슐,60%,75200,188000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 식물성 알티지 오메가3 1박스,460mg,60,캡슐,60%,27600,69600,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 안심 비타민B 콤플렉스 3박스,650mg,60,정,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 안심 비타민B 콤플렉스 1박스,650mg,60,정,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 뼈 건강엔 안심 칼슘 마그네슘 비타민D 3박스,900mg,60,정,59%,26700,65000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 뼈 건강엔 안심 칼슘 마그네슘 비타민D 1박스,900mg,60,정,55%,14400,31800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 코엔자임 Q10 아연 셀렌 6박스,500mg 360 C,,,64%,49900,137800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 코엔자임 Q10 아연 셀렌 3박스,500mg 180 C,,,63%,28600,77000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 프리미엄 코엔자임 Q10 아연 셀렌 1박스,500mg 60 C,,,50%,13500,27000,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 기억력 인지력 포스파티딜세린 징코 1박스,900mg 30 C,,,72%,16700,59800,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 수면 건강 꿀잠 락티움 3박스,500mg,90,정,58%,74900,179600,,False,2026-05-19
건강식품,,모어네이처,morenature,건강기능식품,건강기능식품,모어네이처 수면 건강 꿀잠 락티움 1박스,500mg,30,정,60%,26900,68000,,False,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 잔티젠 다이어트 6박스,600mg,14,포,52%,114400,236400,,False,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 차전자피 다이어트 6박스,6g,28,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 트리플컷 다이어트 6박스,"2,375mg",28,포,50%,197900,395800,,False,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,[4+1특별기획] 모어네이처 이지슬림 차전자피 다이어트 (총5박스),6g,28,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 에브리컷 다이어트 3박스,"2,375mg",28,포,55%,95300,211600,,False,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 트리플컷 다이어트 1박스,"2,375mg",28,포,57%,32300,75800,,False,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 차전자피 다이어트 3박스,6g,28,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 차전자피 다이어트 1박스,6g,28,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 잔티젠 다이어트 3박스,600mg,14,포,56%,60000,136800,,False,2026-05-19
건강식품,,모어네이처,morenature,다이어트/식이섬유,다이어트/식이섬유,모어네이처 이지슬림 잔티젠 다이어트 1박스,600mg,14,포,58%,21900,51800,,False,2026-05-19
건강식품,,모어네이처,morenature,효모/효소,효모/효소,모어네이처 유산균 곡물발효효소 6박스,3.5g,30,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,효모/효소,효모/효소,[5+2특별기획] 모어네이처 유산균 곡물발효효소 (총7박스),3.5g 30 포 5박스+2박스,,,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,효모/효소,효모/효소,모어네이처 유산균 곡물발효효소 3박스,3.5g,30,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,효모/효소,효모/효소,모어네이처 유산균 곡물발효효소 1박스,3.5g,30,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,혈행/혈압/혈당건강,혈행/혈압/혈당건강,모어네이처 당케어 혈당&유산균 6박스,2g,30,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,혈행/혈압/혈당건강,혈행/혈압/혈당건강,모어네이처 당케어 혈당&유산균 3박스,2g,30,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,혈행/혈압/혈당건강,혈행/혈압/혈당건강,모어네이처 당케어 혈당&유산균 1박스,2g,30,포,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,혈행/혈압/혈당건강,혈행/혈압/혈당건강,모어네이처 기억력&혈압 건강 추천세트 (포스파티딜세린징코*2+코엔자임*1) 1세트,,1,SET,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,기타건강식품,기타건강식품,모어네이처 나노셀 수용성 커큐민 6박스,900mg,30,정,11%,254200,286200,,False,2026-05-19
건강식품,,모어네이처,morenature,기타건강식품,기타건강식품,[4+1] 모어네이처 에너지업 L-아르기닌 6000 총 5박스,18ml,15,포,63%,108600,290600,,False,2026-05-19
건강식품,,모어네이처,morenature,기타건강식품,기타건강식품,[모어네이처] 프리미엄 프로테오글리칸 6박스,600mg,60,정*6EA,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,기타건강식품,기타건강식품,모어네이처 이지슬림 양춘사 플러스 6박스,"1,010mg",30,정*6BOX,,0,0,,True,2026-05-19
건강식품,,모어네이처,morenature,기타건강식품,기타건강식품,모어네이처 이탈리아 유기농 애플 사이다 비니거 6박스,225ml(15ml*15p),6,BOX,56%,50800,114400,,False,2026-05-19
